log file,instance id,domain class,search algorithm,plan length,vanilla repair length,vanilla repair,goal reached,num nodes generated,sum h cost,sum f cost,sum h cost time,sum grounding time,search time,search g cost,search repair set,repair length comparison,error message
exp_logs_anu/dfs relax-prec lp1/transport-sat08-strips__pp01-err-rate-0-5.yaml,transport-sat08-strips__pp01-err-rate-0-5,transport-sat08-strips,dfs,6,1,"pick-up,(capacity-predecessor ?s2 ?s2),precPos,-1",False,,,,,,1.18,,,,
exp_logs_anu/dfs relax-prec lp1/woodworking-sat11-strips__pp10-err-rate-0-3.yaml,woodworking-sat11-strips__pp10-err-rate-0-3,woodworking-sat11-strips,dfs,6,0,,False,,,,,,1.35,,,,"An error occurred during A* search: 'verysmooth' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 163, in find_path
    neighbors = sorted(current_node.get_neighbors(), key=lambda x: x.g_cost, reverse=True)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 134, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'verysmooth' is not in list
"
exp_logs_anu/dfs relax-prec lp1/mprime__pprob29-err-rate-0-1.yaml,mprime__pprob29-err-rate-0-1,mprime,dfs,4,0,,True,32,0,0,0.0,0.95,2.22,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/freecell__pprobfreecell-2-5-err-rate-0-5.yaml,freecell__pprobfreecell-2-5-err-rate-0-5,freecell,dfs,9,0,,True,14,0,0,0.0,0.27,1.72,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/ged-opt14-strips__pd-3-1-err-rate-0-5.yaml,ged-opt14-strips__pd-3-1-err-rate-0-5,ged-opt14-strips,dfs,9,0,,True,43,0,0,0.0,0.43,1.87,2.0,"invert-single-gene-a,(not (normal ?x)),effNeg,-1
begin-cut,(inverted ?x),effPos,1",longer,
exp_logs_anu/dfs relax-prec lp1/ged-opt14-strips__pd-3-2-err-rate-0-3.yaml,ged-opt14-strips__pd-3-2-err-rate-0-3,ged-opt14-strips,dfs,8,1,"end-cut-1,(s-first ?x),effPos,1",True,23,0,0,0.0,0.15,1.55,6.0,"end-cut-1,(s-first ?x),effPos,1
end-splice-1,(inverted ?x),effPos,1
end-cut-1,(normal ?y),effPos,1
begin-transpose-splice,(not (cw ?x ?y)),effNeg,-1
end-cut-1,(cw ?y ?x),effPos,1
end-splice-1,(cw ?x ?y),effPos,1",longer,
exp_logs_anu/dfs relax-prec lp1/blocks__pprobBLOCKS-4-0-err-rate-0-5.yaml,blocks__pprobBLOCKS-4-0-err-rate-0-5,blocks,dfs,6,0,,True,57,0,0,0.0,0.46,2.00,1.0,"stack,(on ?y ?x),effPos,1",longer,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob03-err-rate-0-1.yaml,mprime__pprob03-err-rate-0-1,mprime,dfs,6,1,"feast,(planet ?n2),effPos,1",False,,,,,,,,,,Subprocess timed out after 900 seconds.
exp_logs_anu/dfs relax-prec lp1/logistics00__pprobLOGISTICS-5-2-err-rate-0-5.yaml,logistics00__pprobLOGISTICS-5-2-err-rate-0-5,logistics00,dfs,8,1,"drive-truck,(location ?city),precPos,-1",False,,,,,,1.93,,,,
exp_logs_anu/dfs relax-prec lp1/data-network-opt18-strips__pp15-err-rate-0-1.yaml,data-network-opt18-strips__pp15-err-rate-0-1,data-network-opt18-strips,dfs,8,0,,True,46,0,0,0.0,1.31,2.72,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob16-err-rate-0-1.yaml,mprime__pprob16-err-rate-0-1,mprime,dfs,7,0,,True,690,0,0,0.0,26.85,31.60,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/ged-opt14-strips__pd-4-2-err-rate-0-3.yaml,ged-opt14-strips__pd-4-2-err-rate-0-3,ged-opt14-strips,dfs,7,0,,True,18,0,0,0.0,0.21,1.47,5.0,"begin-transpose-splice,(inverted ?y),effPos,1
end-cut-1,(not (cw ?x ?y)),effNeg,-1
end-cut-2,(cw ?y ?x),effPos,1
invert-single-gene-a,(not (normal ?x)),effNeg,-1
begin-transpose-splice,(cw ?y ?x),effPos,1",longer,
exp_logs_anu/dfs relax-prec lp1/ged-opt14-strips__pd-1-4-err-rate-0-5.yaml,ged-opt14-strips__pd-1-4-err-rate-0-5,ged-opt14-strips,dfs,1,0,,True,2,0,0,0.0,0.04,1.19,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/miconic__ps2-4-err-rate-0-1.yaml,miconic__ps2-4-err-rate-0-1,miconic,dfs,9,0,,True,23,0,0,0.0,0.25,1.54,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/satellite__pp01-pfile1-err-rate-0-5.yaml,satellite__pp01-pfile1-err-rate-0-5,satellite,dfs,9,2,"switch_on,(calibrated ?i),precPos,-1
calibrate,(pointing ?d ?i),precPos,-1",False,,,,,,1.56,,,,
exp_logs_anu/dfs relax-prec lp1/mystery__pprob29-err-rate-0-3.yaml,mystery__pprob29-err-rate-0-3,mystery,dfs,4,1,"overcome,(fears ?v ?c),precPos,-1",True,67,0,0,0.0,2.13,3.57,1.0,"overcome,(fears ?v ?c),precPos,-1",equal,
exp_logs_anu/dfs relax-prec lp1/scanalyzer-08-strips__pp24-err-rate-0-3.yaml,scanalyzer-08-strips__pp24-err-rate-0-3,scanalyzer-08-strips,dfs,5,0,,True,6,0,0,0.0,0.1,1.26,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/mystery__pprob15-err-rate-0-5.yaml,mystery__pprob15-err-rate-0-5,mystery,dfs,6,0,,False,,,,,,,,,,Subprocess timed out after 900 seconds.
exp_logs_anu/dfs relax-prec lp1/transport-opt08-strips__pp11-err-rate-0-3.yaml,transport-opt08-strips__pp11-err-rate-0-3,transport-opt08-strips,dfs,9,1,"drop,(in ?p ?v),precPos,-1",True,28,0,0,0.0,0.2,1.40,1.0,"drop,(in ?p ?v),precPos,-1",equal,
exp_logs_anu/dfs relax-prec lp1/mystery__pprob03-err-rate-0-3.yaml,mystery__pprob03-err-rate-0-3,mystery,dfs,4,1,"succumb,(craves ?c ?n),effPos,1",True,99,0,0,0.0,3.08,4.79,1.0,"succumb,(craves ?c ?n),effPos,1",equal,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob08-err-rate-0-1.yaml,mprime__pprob08-err-rate-0-1,mprime,dfs,7,0,,False,,,,,,,,,,Subprocess timed out after 900 seconds.
exp_logs_anu/dfs relax-prec lp1/freecell__pp01-err-rate-0-1.yaml,freecell__pp01-err-rate-0-1,freecell,dfs,8,0,,True,10,0,0,0.0,0.22,1.41,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/woodworking-opt08-strips__pp01-err-rate-0-1.yaml,woodworking-opt08-strips__pp01-err-rate-0-1,woodworking-opt08-strips,dfs,9,0,,False,,,,,,1.21,,,,"An error occurred during A* search: 'verysmooth' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 163, in find_path
    neighbors = sorted(current_node.get_neighbors(), key=lambda x: x.g_cost, reverse=True)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 133, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'verysmooth' is not in list
"
exp_logs_anu/dfs relax-prec lp1/mprime__pprob03-err-rate-0-5.yaml,mprime__pprob03-err-rate-0-5,mprime,dfs,6,1,"succumb,(harmony ?v ?s1),precPos,-1",False,,,,,,,,,,Subprocess timed out after 900 seconds.
exp_logs_anu/dfs relax-prec lp1/data-network-opt18-strips__pp15-err-rate-0-5.yaml,data-network-opt18-strips__pp15-err-rate-0-5,data-network-opt18-strips,dfs,8,1,"save,(saved ?d ?s),precPos,-1",True,54,0,0,0.0,2.15,3.68,1.0,"send,(saved ?d ?to),effPos,1",equal,
exp_logs_anu/dfs relax-prec lp1/logistics00__pprobLOGISTICS-5-2-err-rate-0-1.yaml,logistics00__pprobLOGISTICS-5-2-err-rate-0-1,logistics00,dfs,8,1,"load-truck,(in ?obj ?truck),effPos,1",True,9837,0,0,0.0,180.56,320.66,2.0,"load-truck,(not (at ?obj ?loc)),effNeg,-1
unload-truck,(in ?obj ?truck),precPos,-1",longer,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob16-err-rate-0-5.yaml,mprime__pprob16-err-rate-0-5,mprime,dfs,7,0,,False,,,,,,,,,,Subprocess timed out after 900 seconds.
exp_logs_anu/dfs relax-prec lp1/mprime__pprob15-err-rate-0-3.yaml,mprime__pprob15-err-rate-0-3,mprime,dfs,6,0,,False,,,,,,,,,,Subprocess timed out after 900 seconds.
exp_logs_anu/dfs relax-prec lp1/transport-sat08-strips__pp01-err-rate-0-1.yaml,transport-sat08-strips__pp01-err-rate-0-1,transport-sat08-strips,dfs,6,1,"drop,(capacity-predecessor ?s2 ?s1),precPos,-1",False,,,,,,1.48,,,,
exp_logs_anu/dfs relax-prec lp1/zenotravel__pp03-err-rate-0-3.yaml,zenotravel__pp03-err-rate-0-3,zenotravel,dfs,6,1,"board,(in ?p ?a),effPos,1",True,55,0,0,0.0,0.75,2.32,2.0,"debark,(in ?p ?a),precPos,-1
board,(not (at ?p ?c)),effNeg,-1",longer,
exp_logs_anu/dfs relax-prec lp1/freecell__pprobfreecell-2-5-err-rate-0-1.yaml,freecell__pprobfreecell-2-5-err-rate-0-1,freecell,dfs,9,1,"sendtohome,(clear ?oldcard),effPos,1",False,,,,,,1.43,,,,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob29-err-rate-0-5.yaml,mprime__pprob29-err-rate-0-5,mprime,dfs,4,0,,True,98,0,0,0.0,3.2,4.87,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/blocks__pprobBLOCKS-4-0-err-rate-0-1.yaml,blocks__pprobBLOCKS-4-0-err-rate-0-1,blocks,dfs,6,0,,True,25,0,0,0.0,0.28,1.61,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/ged-opt14-strips__pd-3-1-err-rate-0-1.yaml,ged-opt14-strips__pd-3-1-err-rate-0-1,ged-opt14-strips,dfs,9,0,,True,80,0,0,0.0,1.22,3.15,5.0,"begin-cut,(cw ?y ?x),effPos,1
end-splice-2,(cw ?y ?x),effPos,1
begin-transpose-splice,(not (cw ?x ?y)),effNeg,-1
end-cut-1,(inverted ?y),effPos,1
invert-single-gene-a,(normal ?x),effPos,1",longer,
exp_logs_anu/dfs relax-prec lp1/woodworking-sat08-strips__pp11-err-rate-0-3.yaml,woodworking-sat08-strips__pp11-err-rate-0-3,woodworking-sat08-strips,dfs,6,0,,False,,,,,,1.31,,,,"An error occurred during A* search: 'verysmooth' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 163, in find_path
    neighbors = sorted(current_node.get_neighbors(), key=lambda x: x.g_cost, reverse=True)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 134, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'verysmooth' is not in list
"
exp_logs_anu/dfs relax-prec lp1/mystery__pprob15-err-rate-0-1.yaml,mystery__pprob15-err-rate-0-1,mystery,dfs,6,0,,False,,,,,,,,,,Subprocess timed out after 900 seconds.
exp_logs_anu/dfs relax-prec lp1/mprime__pprob08-err-rate-0-5.yaml,mprime__pprob08-err-rate-0-5,mprime,dfs,7,1,"overcome,(attacks ?v ?v),precPos,-1",False,,,,,,1.82,,,,
exp_logs_anu/dfs relax-prec lp1/woodworking-opt08-strips__pp01-err-rate-0-5.yaml,woodworking-opt08-strips__pp01-err-rate-0-5,woodworking-opt08-strips,dfs,9,3,"do-immersion-varnish,(surface-condition ?x ?surface),effPos,1
do-plane,(not (colour ?x ?oldcolour)),effNeg,-1
do-immersion-varnish,(surface-condition ?x ?surface),precPos,-1",False,,,,,,1.34,,,,"An error occurred during A* search: 'natural' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 163, in find_path
    neighbors = sorted(current_node.get_neighbors(), key=lambda x: x.g_cost, reverse=True)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 133, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'natural' is not in list
"
exp_logs_anu/dfs relax-prec lp1/freecell__pp01-err-rate-0-5.yaml,freecell__pp01-err-rate-0-5,freecell,dfs,8,1,"sendtohome-b,(incell ?suit),precPos,-1",True,13,0,0,0.0,0.3,1.56,1.0,"sendtohome-b,(incell ?suit),precPos,-1",equal,
exp_logs_anu/dfs relax-prec lp1/ged-opt14-strips__pd-1-4-err-rate-0-1.yaml,ged-opt14-strips__pd-1-4-err-rate-0-1,ged-opt14-strips,dfs,1,0,,True,2,0,0,0.0,0.03,1.21,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob34-err-rate-0-3.yaml,mprime__pprob34-err-rate-0-3,mprime,dfs,4,1,"feast,(orbits ?v ?n1),precPos,-1",False,,,,,,1.78,,,,
exp_logs_anu/dfs relax-prec lp1/miconic__ps2-4-err-rate-0-5.yaml,miconic__ps2-4-err-rate-0-5,miconic,dfs,9,2,"board,(destin ?f ?p),precPos,-1
up,(passenger ?f1),effPos,1",False,,,,,,1.23,,,,
exp_logs_anu/dfs relax-prec lp1/satellite__pp01-pfile1-err-rate-0-1.yaml,satellite__pp01-pfile1-err-rate-0-1,satellite,dfs,9,0,,True,234,0,0,0.0,3.65,5.53,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob21-err-rate-0-3.yaml,mprime__pprob21-err-rate-0-3,mprime,dfs,7,0,,False,,,,,,,,,,Subprocess timed out after 900 seconds.
exp_logs_anu/dfs relax-prec lp1/miconic__ps1-3-err-rate-0-1.yaml,miconic__ps1-3-err-rate-0-1,miconic,dfs,4,1,"up,(lift-at ?f1),effPos,1",True,5,0,0,0.0,0.06,1.18,1.0,"up,(lift-at ?f1),effPos,1",equal,
exp_logs_anu/dfs relax-prec lp1/miconic__ps2-1-err-rate-0-3.yaml,miconic__ps2-1-err-rate-0-3,miconic,dfs,8,2,"up,(served ?f1),precPos,-1
depart,(origin ?p ?f),precPos,-1",False,,,,,,1.24,,,,
exp_logs_anu/dfs relax-prec lp1/miconic__ps2-2-err-rate-0-5.yaml,miconic__ps2-2-err-rate-0-5,miconic,dfs,8,0,,True,16,0,0,0.0,0.14,1.31,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/blocks__pprobBLOCKS-5-1-err-rate-0-3.yaml,blocks__pprobBLOCKS-5-1-err-rate-0-3,blocks,dfs,10,2,"stack,(on ?x ?y),effPos,1
unstack,(holding ?x),effPos,1",True,413,0,0,0.0,3.18,6.74,5.0,"stack,(clear ?y),precPos,-1
unstack,(on ?x ?y),effPos,1
put-down,(holding ?x),precPos,-1
stack,(on ?x ?y),effPos,1
stack,(holding ?x),precPos,-1",longer,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob31-err-rate-0-5.yaml,mprime__pprob31-err-rate-0-5,mprime,dfs,5,1,"overcome,(fears ?c ?v),effPos,1",True,40,0,0,0.0,0.36,2.13,1.0,"succumb,(fears ?c ?v),precPos,-1",equal,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob32-err-rate-0-3.yaml,mprime__pprob32-err-rate-0-3,mprime,dfs,8,0,,True,396,0,0,0.0,14.69,18.06,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/ged-opt14-strips__pd-1-2-err-rate-0-1.yaml,ged-opt14-strips__pd-1-2-err-rate-0-1,ged-opt14-strips,dfs,1,0,,True,2,0,0,0.0,0.03,1.20,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/ged-opt14-strips__pd-2-3-err-rate-0-5.yaml,ged-opt14-strips__pd-2-3-err-rate-0-5,ged-opt14-strips,dfs,8,0,,True,46,0,0,0.0,0.55,2.18,6.0,"begin-cut,(cw ?y ?x),effPos,1
end-splice-2,(cw ?y ?x),effPos,1
end-splice-2,(inverted ?x),effPos,1
begin-transpose-splice,(cw ?x ?y),effPos,1
end-cut-1,(inverted ?y),effPos,1
invert-single-gene-a,(not (normal ?x)),effNeg,-1",longer,
exp_logs_anu/dfs relax-prec lp1/pegsol-08-strips__pp02-err-rate-0-1.yaml,pegsol-08-strips__pp02-err-rate-0-1,pegsol-08-strips,dfs,9,1,"end-move,(move-ended ),precPos,-1",True,19,0,0,0.0,0.44,3.31,1.0,"end-move,(move-ended ),precPos,-1",equal,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob27-err-rate-0-3.yaml,mprime__pprob27-err-rate-0-3,mprime,dfs,5,0,,True,57,0,0,0.0,1.75,3.26,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/woodworking-opt08-strips__pp11-err-rate-0-3.yaml,woodworking-opt08-strips__pp11-err-rate-0-3,woodworking-opt08-strips,dfs,8,0,,False,,,,,,1.26,,,,"An error occurred during A* search: 'verysmooth' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 163, in find_path
    neighbors = sorted(current_node.get_neighbors(), key=lambda x: x.g_cost, reverse=True)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 133, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'verysmooth' is not in list
"
exp_logs_anu/dfs relax-prec lp1/hiking-opt14-strips__pptesting-2-2-3-err-rate-0-1.yaml,hiking-opt14-strips__pptesting-2-2-3-err-rate-0-1,hiking-opt14-strips,dfs,10,0,,True,170,0,0,0.0,1.97,3.59,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/transport-opt08-strips__pp01-err-rate-0-1.yaml,transport-opt08-strips__pp01-err-rate-0-1,transport-opt08-strips,dfs,5,0,,True,12,0,0,0.0,0.13,1.70,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/freecell__pprobfreecell-2-3-err-rate-0-1.yaml,freecell__pprobfreecell-2-3-err-rate-0-1,freecell,dfs,8,0,,True,11,0,0,0.0,0.25,1.57,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/woodworking-sat08-strips__pp01-err-rate-0-5.yaml,woodworking-sat08-strips__pp01-err-rate-0-5,woodworking-sat08-strips,dfs,6,1,"do-plane,(unused ?x),effPos,1",False,,,,,,1.35,,,,"An error occurred during A* search: 'smooth' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 163, in find_path
    neighbors = sorted(current_node.get_neighbors(), key=lambda x: x.g_cost, reverse=True)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 134, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'smooth' is not in list
"
exp_logs_anu/dfs relax-prec lp1/mystery__pprob27-err-rate-0-1.yaml,mystery__pprob27-err-rate-0-1,mystery,dfs,5,1,"feast,(fears ?n2 ?n1),precPos,-1",False,,,,,,1.52,,,,
exp_logs_anu/dfs relax-prec lp1/pipesworld-notankage__pp05-net1-b10-g4-err-rate-0-5.yaml,pipesworld-notankage__pp05-net1-b10-g4-err-rate-0-5,pipesworld-notankage,dfs,9,0,,True,1112,0,0,0.0,30.09,46.97,2.0,"pop-unitarypipe,(on ?batch-atom-in ?from-area),effPos,1
push-unitarypipe,(on ?batch-atom-in ?to-area),effPos,1",longer,
exp_logs_anu/dfs relax-prec lp1/data-network-opt18-strips__pp13-err-rate-0-5.yaml,data-network-opt18-strips__pp13-err-rate-0-5,data-network-opt18-strips,dfs,10,1,"process,(usage ?s ?after),effPos,1",False,,,,,,6.57,,,,
exp_logs_anu/dfs relax-prec lp1/data-network-opt18-strips__pp10-err-rate-0-3.yaml,data-network-opt18-strips__pp10-err-rate-0-3,data-network-opt18-strips,dfs,9,0,,True,125,0,0,0.0,4.28,6.85,1.0,"process,(saved ?out ?s),effPos,1",longer,
exp_logs_anu/dfs relax-prec lp1/mprime__pprob10-err-rate-0-5.yaml,mprime__pprob10-err-rate-0-5,mprime,dfs,8,0,,False,,,,,,,,,,Subprocess timed out after 900 seconds.
exp_logs_anu/dfs relax-prec lp1/hiking-opt14-strips__pptesting-2-2-3-err-rate-0-5.yaml,hiking-opt14-strips__pptesting-2-2-3-err-rate-0-5,hiking-opt14-strips,dfs,10,0,,True,451,0,0,0.0,6.82,9.96,0.0,,equal,
exp_logs_anu/dfs relax-prec lp1/mystery__pprob10-err-rate-0-3.yaml,mystery__pprob10-err-rate-0-3,mystery,dfs,8,1,"succumb,(fears ?c ?v),precPos,-1",False,,,,,,,,,,Subprocess timed out after 900 seconds.
